audio_file|text|speaker_name
46303\audio.wav|i ordered forty miles is for faith tears|indian_male
46342\audio.wav|a wonder to sleep a little longer he thought|indian_male
46375\audio.wav|before|indian_male
46396\audio.wav|the shore of the bay|indian_male
46410\audio.wav|and the next time accidental|indian_male
46414\audio.wav|am beginning to realize that|indian_male
46463\audio.wav|he had pleaded an see thelamis|indian_male
46519\audio.wav|the place is so full of courage|indian_male
46553\audio.wav|then connected to the cement|indian_male
46557\audio.wav|he put up all the manichees he had known|indian_male
46674\audio.wav|i know one anything else in life|indian_male
46676\audio.wav|you should see his fan my|indian_male
46701\audio.wav|the horse will as if he had just had suddenly compressed in|indian_male
46726\audio.wav|the cingalee were almost unbearable|indian_male
46744\audio.wav|joan|indian_male
46785\audio.wav|there was hardly any more men from evil|indian_male
46809\audio.wav|i now suffer new how to read said athos voice behind him|indian_male
46830\audio.wav|though all was was filled with iron|indian_male
46833\audio.wav|i am here the boy said|indian_male
46835\audio.wav|i guess i'm just upset of an older|indian_male
46842\audio.wav|i did not see her but i heard|indian_male
46865\audio.wav|this deserved while one is the he said|indian_male
46885\audio.wav|he seein|indian_male
46942\audio.wav|then for the toad would let on your hanimal|indian_male
47064\audio.wav|we deemed it the senate|indian_male
47087\audio.wav|a line be a timberman with any other house regenerate|indian_male
47095\audio.wav|every time he saw her he felt no|indian_male
47190\audio.wav|at this the end of a|indian_male
47198\audio.wav|another bad feeling about this|indian_male
47205\audio.wav|he was just and could|indian_male
47209\audio.wav|some dames out i appear in the form of solid or a good idea|indian_male
47217\audio.wav|the boy knew a lot of people in the city|indian_male
47237\audio.wav|why the shots start that eaten none on her pastry explain|indian_male
47277\audio.wav|we migrated or de from man or as juliet|indian_male
47278\audio.wav|and they attack an empty tent|indian_male
4729\audio.wav|it was dropping off in flakes and alingdon on the sand|indian_male
47330\audio.wav|why do one has left them for a|indian_male
47373\audio.wav|i never knew him not to be so the time before|indian_male
47465\audio.wav|where do you live shut that toby as the horseman rode oi|indian_male
4747\audio.wav|and going out and find them|indian_male
47476\audio.wav|it is i who dared to lose so i they|indian_male
47525\audio.wav|since always like to improve in your bastarache|indian_male
47551\audio.wav|a visitor|indian_male
47560\audio.wav|he thought up the woman who had trusted in the desert|indian_male
47587\audio.wav|a friend of yours|indian_male
47591\audio.wav|macarty was venatica large and marian and titivated stolen|indian_male
47611\audio.wav|two years ago right here on the spot i had a recent rain to|indian_male
47625\audio.wav|a terrible swither|indian_male
47671\audio.wav|the wind began to pick up|indian_male
47673\audio.wav|for the reviewer|indian_male
477\audio.wav|so then dry is a banishment|indian_male
47750\audio.wav|a crowd of people stood around the fountain|indian_male
4780\audio.wav|something bright the flat and for his desk with put a tensity that the boy was momentarily blinded|indian_male
47850\audio.wav|for would i see regarding the return of stolen government money|indian_male
47898\audio.wav|this next season|indian_male
47961\audio.wav|daniel|indian_male
4797\audio.wav|as to who does montacute in ismaquehs|indian_male
48043\audio.wav|he knew all the pears and pastures of and delia|indian_male
48084\audio.wav|he decanted the wine and began to recontact disturbing story he had been told|indian_male
48155\audio.wav|the begonias were replaced by others and life went on|indian_male
48270\audio.wav|i will be back the boy fled|indian_male
48295\audio.wav|i do know that came in maussenbach from school|indian_male
48306\audio.wav|you better start right now|indian_male
48310\audio.wav|the police|indian_male
48342\audio.wav|another trick the boy taught|indian_male
48361\audio.wav|i still beg that he is going to forward many he taught|indian_male
48364\audio.wav|i thought the and screwing my built a magic|indian_male
48378\audio.wav|he cried for|indian_male
48387\audio.wav|oh yes the|indian_male
48430\audio.wav|the general lot of people in the state|indian_male
48447\audio.wav|at the same time peloponnesian all then had informed|indian_male
48463\audio.wav|the whole was a retinitis|indian_male
48464\audio.wav|go gaselier he thought|indian_male
48579\audio.wav|some things a man would daddy|indian_male
48627\audio.wav|only things that concern the sleep or food and water|indian_male
48680\audio.wav|he had caused he would soon return to his ship|indian_male
48702\audio.wav|there is a social facility on the other side of the road|indian_male
48737\audio.wav|later dick as sergeant and not to fail|indian_male
48912\audio.wav|a roman boy wind is taking it till sheltered and with his bed|indian_male
48913\audio.wav|there are of lustrations in the water presented oilcan|indian_male
49001\audio.wav|it was lined hall|indian_male
49051\audio.wav|have you seen my more|indian_male
49083\audio.wav|i wanted the door put the option became to an|indian_male
49088\audio.wav|a desert was also in some races and rocking others|indian_male
49103\audio.wav|burman language bound by ties the voice|indian_male
49127\audio.wav|you saw that father man's eyes were built with tears|indian_male
49239\audio.wav|i'm not hiding anything the boy answered|indian_male
49309\audio.wav|the north was and gone carles were used to holding a hot near the relation|indian_male
49356\audio.wav|he loved singing in school|indian_male
49381\audio.wav|auditing the table|indian_male
49471\audio.wav|he decided to concentrate on a practical matters|indian_male
49503\audio.wav|but tis a really sane|indian_male
49615\audio.wav|he was just and good|indian_male
49631\audio.wav|they are not my sheep anymore is it to himself without nostalgia|indian_male
49648\audio.wav|the high amenity of making me set|indian_male
49756\audio.wav|one five and the one|indian_male
49783\audio.wav|i had to actively but by i jumping|indian_male
49788\audio.wav|the child has desolated but able|indian_male
49887\audio.wav|in the cinematic rope down be the special forces owen the criminal|indian_male
49907\audio.wav|it was a second of the time they tried|indian_male
49918\audio.wav|the shop or a taking down the shares and people of the near barometers|indian_male
49931\audio.wav|the great levels were almost unbearable|indian_male
49965\audio.wav|the englishman had several suitcases with with books|indian_male
49989\audio.wav|what is it a|indian_male
50057\audio.wav|the loafers and gold caddies were used to hanging out near the reluctation|indian_male
5007\audio.wav|the rover originated to be extorted|indian_male
50135\audio.wav|his hands were abroad it and exhausted but he listened to his heart|indian_male
50145\audio.wav|like begets and like expectation like lead and full aflower|indian_male
5017\audio.wav|patented he likes fine are|indian_male
50183\audio.wav|a working motion was not hiding|indian_male
50247\audio.wav|the sinner had been cold hands|indian_male
50260\audio.wav|in a determined the pride i will have to follow the home and|indian_male
50390\audio.wav|my mother just quality|indian_male
50397\audio.wav|the stand and pursed|indian_male
50439\audio.wav|there is looking wonderful gold is campaigning and her|indian_male
50451\audio.wav|he was sure the boy was never understand|indian_male
50488\audio.wav|it's the only answer|indian_male
50506\audio.wav|then i done to the boy|indian_male
50619\audio.wav|my mind ran on the possibilities offered content|indian_male
50720\audio.wav|the strange horseman to an enormous skilled sword from its scabbard mounted on his seat|indian_male
50724\audio.wav|of course the most devoted victim is whether captured work fettered i track|indian_male
50741\audio.wav|that alas jam|indian_male
50747\audio.wav|the de looked for the fallen mass performed nothing|indian_male
50805\audio.wav|the boarded in one protagoras|indian_male
50821\audio.wav|the miner had abandon everything to go money for emmerence|indian_male
50840\audio.wav|you can see a|indian_male
50856\audio.wav|i entertain|indian_male
50914\audio.wav|founded sala|indian_male
50920\audio.wav|the genie soubrette good and evil|indian_male
50937\audio.wav|he he had attended a timanyoni he was sixteen|indian_male
50959\audio.wav|well why did you say that i don't know about love the sun not the boy|indian_male
51019\audio.wav|as he looked at the stones he felt relieved for some reason|indian_male
5102\audio.wav|an outraged said the alchemist|indian_male
51072\audio.wav|war is in a comic he halted finally|indian_male
51079\audio.wav|we indeed her consume time|indian_male
51115\audio.wav|on top of all that the wit keep growing and the card which has to be taken out|indian_male
51144\audio.wav|she must hate me why wouldn't she|indian_male
51190\audio.wav|a tracheotomy patient and long lip|indian_male
51193\audio.wav|the boy goes at the man's clothing was telling|indian_male
51200\audio.wav|the good to tinguish man|indian_male
5131\audio.wav|she used an economic of stalking and secure a|indian_male
51385\audio.wav|how do i guess at the future|indian_male
51389\audio.wav|the more hopeless it in count|indian_male
5143\audio.wav|there is remounted on his|indian_male
51447\audio.wav|you and i are like casson that remote|indian_male
51507\audio.wav|there was a sixth to day that one on|indian_male
51515\audio.wav|i knew if i were drowning you try to save me|indian_male
5156\audio.wav|they had he was unfired and yucca in bruce mortising up slowly|indian_male
51568\audio.wav|an a doing it for you|indian_male
51601\audio.wav|as a|indian_male
51618\audio.wav|if you are a beginner and one way faring after each the month you can stop reading down|indian_male
51623\audio.wav|then i protest you call one of them|indian_male
51626\audio.wav|and in one officer detention with a bit|indian_male
5166\audio.wav|ned to eades answered the alchemist|indian_male
51661\audio.wav|but if you have to go before then going pursued of your dream|indian_male
5167\audio.wav|the posterities|indian_male
51672\audio.wav|the passage is iquitos de veau to the not minutolo it|indian_male
51726\audio.wav|that the best part|indian_male
5174\audio.wav|these cut and had|indian_male
51778\audio.wav|as soon as his son among a crowd he called me to come down|indian_male
51861\audio.wav|pass or anacortes|indian_male
5188\audio.wav|the snake was sitting making the singsong that shorter the salient the deer|indian_male
51933\audio.wav|he transformed himself into a stone crop to the mines for|indian_male
51944\audio.wav|my grievance is here|indian_male
51975\audio.wav|huneefa|indian_male
52038\audio.wav|he wants to be alone|indian_male
52041\audio.wav|and godmother to|indian_male
52056\audio.wav|one week of him|indian_male
52110\audio.wav|i do or you can do it|indian_male
52172\audio.wav|have before but in anything|indian_male
52223\audio.wav|or has a denies|indian_male
52234\audio.wav|they went in to drink the tea which was served in beautiful crystal glasses|indian_male
5228\audio.wav|maybe this desert birds would extend to him the meaning of love we are on is|indian_male
52339\audio.wav|every epithet of war as men of timasion from a common assassin|indian_male
52342\audio.wav|she is good enough for me|indian_male
52357\audio.wav|silent alone|indian_male
52437\audio.wav|i wonder what you in that old money coin was or any way|indian_male
52517\audio.wav|but i did not being there he was at a|indian_male
52534\audio.wav|sheila went on again at benares there was no one there|indian_male
52570\audio.wav|the shop window in a union the vasovic handles with pride|indian_male
52656\audio.wav|the house to me that they know my schedule he muttered|indian_male
52719\audio.wav|my foot must have slipped|indian_male
52794\audio.wav|as late|indian_male
52811\audio.wav|i have to sin in eating|indian_male
52933\audio.wav|arise washed his linen then gave|indian_male
53049\audio.wav|no one against an oasis|indian_male
53103\audio.wav|at the camp it was difficult to see anything|indian_male
53193\audio.wav|is there a missus joshua|indian_male
53264\audio.wav|one word ecelino|indian_male
53287\audio.wav|she spent almost all in thine in a humorless|indian_male
53305\audio.wav|as the tendrils the men began to beat the boy|indian_male
53315\audio.wav|an all star in loving was|indian_male
53349\audio.wav|i had to find a man who knows that in selangor|indian_male
53353\audio.wav|mary and me to go|indian_male
53363\audio.wav|just then colin of the neighbor|indian_male
53383\audio.wav|helena is an are|indian_male
5339\audio.wav|i guess you forgot from king|indian_male
53390\audio.wav|but he found it much more dressing to observe a caravan and listened to the wind|indian_male
5345\audio.wav|i know why i want to get back to my lot he thought|indian_male
53469\audio.wav|by the oceans of room here|indian_male
5350\audio.wav|in new boston as an i spend|indian_male
53546\audio.wav|it was a most delicious wine he had eaten|indian_male
53619\audio.wav|a snort of an that money concave some one's life|indian_male
53651\audio.wav|he was to lower omen start the hope|indian_male
53745\audio.wav|the dead living day is the most so|indian_male
53771\audio.wav|on a line|indian_male
539\audio.wav|you hurt is a life|indian_male
54001\audio.wav|i never thought a man he asked that before|indian_male
54035\audio.wav|his canoemen|indian_male
54046\audio.wav|a boy|indian_male
54115\audio.wav|and as indians wer him for a few moments|indian_male
54136\audio.wav|at most the thought that any unadulterate had descended|indian_male
54145\audio.wav|and then the one to posing to change|indian_male
54177\audio.wav|the trouble is that the crammer allows to dictation to be mixed with any other command|indian_male
54192\audio.wav|a moor|indian_male
54205\audio.wav|i am the alienation|indian_male
54300\audio.wav|a decanter had started irby|indian_male
54345\audio.wav|some venetian met with in a dive|indian_male
54411\audio.wav|but lee to know what the thing|indian_male
54429\audio.wav|the boy began again to read his book but he was no longer able to concentrate|indian_male
54479\audio.wav|somebody's going to get hurt|indian_male
54495\audio.wav|i decided to spend there nidhog|indian_male
54497\audio.wav|the boy looked out at the horizon|indian_male
54507\audio.wav|she was beautiful from behind but i couldn't see her face yet|indian_male
5452\audio.wav|the closing in on us|indian_male
54538\audio.wav|the boy had been bereft of his country|indian_male
54541\audio.wav|the boy was also sat in his benevolent pursued office destiny|indian_male
54568\audio.wav|on coming fitly marcia|indian_male
54636\audio.wav|the rocket in half|indian_male
54657\audio.wav|i too could have eyes box six|indian_male
54663\audio.wav|that's a good luck omen the englishmen said to the fat arab had gone out|indian_male
54694\audio.wav|in going to bed dear for you every day|indian_male
547\audio.wav|divertimento rearisen by at the boy said|indian_male
54763\audio.wav|it came at the gunner shop try|indian_male
54790\audio.wav|the text is often unnecessarily obscure|indian_male
54831\audio.wav|i get thirty dollars one|indian_male
54915\audio.wav|i going to call me|indian_male
54982\audio.wav|all i say is piteous|indian_male
5508\audio.wav|somebody should be the man a gift the dismay|indian_male
55081\audio.wav|from december|indian_male
55112\audio.wav|my bombs rest ready and my mouth was dry it must be a forbear|indian_male
55217\audio.wav|the same letter never in entering|indian_male
5529\audio.wav|the boy went to the well every day to meet with fatima|indian_male
55366\audio.wav|it was such a gradual woman that his own is only when not disinter|indian_male
55406\audio.wav|mostly just the height of those horrid to relate the decease|indian_male
55411\audio.wav|i got a fresh|indian_male
55414\audio.wav|faces was a tribune|indian_male
55427\audio.wav|it spread through the planets at most fear and obscured its more ballotted|indian_male
55439\audio.wav|the boy tired and then interrupted old man to stay in some abode|indian_male
55480\audio.wav|that last was done and the alibi of light|indian_male
55487\audio.wav|what is love the desert asked|indian_male
5552\audio.wav|i thought she and|indian_male
55529\audio.wav|not as my money|indian_male
55540\audio.wav|the idea is tearful|indian_male
55547\audio.wav|gen ord to be back by now|indian_male
55584\audio.wav|then the old man began to inspect a ship and he saw that one muslin|indian_male
55637\audio.wav|he finisher farthing from the navigation ciceronic|indian_male
55653\audio.wav|as he said this thinking i sent legible in|indian_male
55720\audio.wav|the wind has many names|indian_male
55731\audio.wav|it was abundant on one|indian_male
55749\audio.wav|i need a drink|indian_male
55758\audio.wav|catice that they are going to do|indian_male
55788\audio.wav|that's true boy thought|indian_male
55827\audio.wav|she ates and taking a this group began to awaken be sheep that still flapped|indian_male
55872\audio.wav|i done a the time|indian_male
55894\audio.wav|it was of a money and be more de back|indian_male
5590\audio.wav|no surely not tested with the start|indian_male
55927\audio.wav|there wasn't much impetus to finish our colors|indian_male
56029\audio.wav|she was deducted on the france|indian_male
56048\audio.wav|merely orientated return the planet into a group|indian_male
56063\audio.wav|if he be attention to the present you can improve upon it|indian_male
56075\audio.wav|but the crest of molten had no joy|indian_male
56086\audio.wav|she likes you|indian_male
56150\audio.wav|missionaries|indian_male
56180\audio.wav|what is love that is he asked|indian_male
56214\audio.wav|i dolly that we dream what it illegal one|indian_male
563\audio.wav|aside says|indian_male
56391\audio.wav|he is at the anvil oasis is strengthened|indian_male
56392\audio.wav|it is in me to incur the bondwomen for this|indian_male
56455\audio.wav|had i mean or initiating|indian_male
56491\audio.wav|but what has all this got over the sea|indian_male
56537\audio.wav|i used to look at those women and envied their happiness|indian_male
56547\audio.wav|the sudanese in some three gems|indian_male
56551\audio.wav|the outcome is to hundred years old the englishman have order|indian_male
56577\audio.wav|how money is be banish her|indian_male
56617\audio.wav|even had he so with a word but with subliminal messages that the cry|indian_male
56655\audio.wav|the boy knew the dead since i fear|indian_male
56664\audio.wav|let me a lad of it|indian_male
56681\audio.wav|and household had been made by the impact of the projectile|indian_male
56696\audio.wav|others stumble on the stone by accident|indian_male
56700\audio.wav|you can't be the wind the wind said|indian_male
56746\audio.wav|and do i look as funny as you do|indian_male
56854\audio.wav|was so depressing about it|indian_male
56864\audio.wav|i told that your dream was a difficult one|indian_male
5687\audio.wav|the places of incidents i said to some self|indian_male
56897\audio.wav|the shining were left in and|indian_male
56901\audio.wav|this man wanted a lamentable|indian_male
56921\audio.wav|even coming down on the train together she of|indian_male
57008\audio.wav|by rations of base through out the tent|indian_male
57031\audio.wav|the boys did as dupre|indian_male
57068\audio.wav|the taking of sheep he was the way|indian_male
57111\audio.wav|it was my fear of the fire were the first came from attempting the master walk|indian_male
57114\audio.wav|that the philosophers stone and the loser of life|indian_male
57186\audio.wav|the singer with but the sword from the boy's foe and the boy felt immensely|indian_male
57230\audio.wav|he is not a cent in his pocket but he had it|indian_male
57231\audio.wav|man we mortal comin then abode leaving the boy said|indian_male
57232\audio.wav|he was printing in it from his stern and began to make his way there|indian_male
57244\audio.wav|the man wept with happiness|indian_male
57281\audio.wav|the coming to some organic|indian_male
57350\audio.wav|suddenly one of the walls with his flashing dived to the sky at it in the other|indian_male
57386\audio.wav|they held their eyes glowed on his face|indian_male
57492\audio.wav|this is was motiveless|indian_male
57504\audio.wav|but the wine never took his eye off his new friend|indian_male
57505\audio.wav|how are you doing|indian_male
57521\audio.wav|the boy wanted to take her hand|indian_male
57544\audio.wav|what can i do now|indian_male
57650\audio.wav|the untasting was walling us to the woods|indian_male
57741\audio.wav|now mark you boomer|indian_male
57849\audio.wav|not even the river this denson arable to see him than the one to|indian_male
57898\audio.wav|i only passed me a sin which|indian_male
57929\audio.wav|jameson armament satirising the need a vent and|indian_male
57993\audio.wav|come removed were tried on|indian_male
58075\audio.wav|the carriole to the east|indian_male
58110\audio.wav|amy told what he has seen|indian_male
58174\audio.wav|as was mauregat|indian_male
58195\audio.wav|it was in the|indian_male
58210\audio.wav|finally a young woman appeared he was not dressed in black|indian_male
58235\audio.wav|this in broad said abashedly|indian_male
58282\audio.wav|these diseases entirely to me|indian_male
58295\audio.wav|i am not hiding anything the boy answered|indian_male
58302\audio.wav|sedan and let me go you do something to the boy|indian_male
58338\audio.wav|then he read the top of the dune this ere lace|indian_male
58347\audio.wav|for there appeared the engine to the tent|indian_male
58428\audio.wav|and one can always come back|indian_male
58494\audio.wav|he done me i should strive to do so|indian_male
58500\audio.wav|open ones|indian_male
58547\audio.wav|they that for the tribune|indian_male
58551\audio.wav|his life and his part had always provided him with in a woman|indian_male
58577\audio.wav|i bore early with the idea finding it|indian_male
58606\audio.wav|then king that concerned the ship for food and water|indian_male
58632\audio.wav|i need to sell some wool the bar told the merchant|indian_male
58663\audio.wav|i keep you in mind|indian_male
58694\audio.wav|the boy began again to be the book and he was known all able to concentrate|indian_male
5873\audio.wav|who told you about a man the boys interest would increase in my de moment|indian_male
58755\audio.wav|but may be people who felt that way have never learned the unveiling|indian_male
58817\audio.wav|among these people were a couple of slices a gardner i employed sometimes and a girl carrying a baby|indian_male
58829\audio.wav|i see for the justification|indian_male
58844\audio.wav|a man can love to have a baby|indian_male
58873\audio.wav|why did you want to see me the boy as|indian_male
58886\audio.wav|they become a part of everything|indian_male
58975\audio.wav|she ran to the farmer set to get her fill|indian_male
59002\audio.wav|the data from tigers riv in six should be represented much better|indian_male
59101\audio.wav|a current of love rush from a dark and the boy began to pray|indian_male
59158\audio.wav|next one benincasa and men battered to out the arm please i yo|indian_male
59193\audio.wav|i met a happily man|indian_male
59272\audio.wav|i do hattersley|indian_male
59309\audio.wav|the free will use me a leaderette services for lucette et|indian_male
59380\audio.wav|i finally have enough money and all the time i need|indian_male
59402\audio.wav|in the open said the german drive|indian_male
59411\audio.wav|amalfi literate he asked|indian_male
59417\audio.wav|i know your unhappy|indian_male
59545\audio.wav|but that's what they give me|indian_male
59648\audio.wav|coming home a party of the rest passes singing and banners|indian_male
59661\audio.wav|when the boy nowadays eye off his new find|indian_male
597\audio.wav|come much money do you get|indian_male
59769\audio.wav|the saltish payment sentence when a titian|indian_male
59774\audio.wav|stop treating me like a child|indian_male
59987\audio.wav|a bason me for a county that|indian_male
59999\audio.wav|opening the source god can be measured to create trust in software|indian_male
60008\audio.wav|a dinner the lad be dilated by architecture we|indian_male
60049\audio.wav|we follow may be in a disputed he would be at the parents|indian_male
60071\audio.wav|five food is convenient but often on his|indian_male
60079\audio.wav|the strange horseman grew in an arms coves ford from a cabaret on a saddle|indian_male
60108\audio.wav|the bull went is the true and part belongs|indian_male
60119\audio.wav|it tatatatatat the heathenish hetherington hetherington the heathenish etiennette etiennette heathenish hetherington hetherington the heathenish etiennette etiennette etiennette|indian_male
60186\audio.wav|this was my destiny not yours the alchemist dancer|indian_male
6021\audio.wav|when my only child was six she said something that really pistol|indian_male
60253\audio.wav|i am going to go back to the latest word i did before the porter|indian_male
60254\audio.wav|so he asked the old man letting it still with him|indian_male
60267\audio.wav|begone north to get stature siccate martia ive grammar dragon fly|indian_male
60291\audio.wav|to the there also was the leader explained|indian_male
60364\audio.wav|you gave them never do not have the boy said|indian_male
60371\audio.wav|sweet ode he bored me being was he still wine|indian_male
6039\audio.wav|i'm not interested in your table|indian_male
60410\audio.wav|i'm not going very far the castanet looking stared into the eyes of the horsemen|indian_male
60445\audio.wav|she carefully removed the evidence from its package|indian_male
60496\audio.wav|it is as secure on the father of time|indian_male
60502\audio.wav|i bet it all afternoon evening i said|indian_male
6063\audio.wav|it decided to his tirade and a veteran|indian_male
60732\audio.wav|upon echoing to the wise man here later in detail everything he had seen|indian_male
60744\audio.wav|but he takes it wanted joan|indian_male
60746\audio.wav|it reconstitutes calculating|indian_male
60762\audio.wav|a black jones|indian_male
60775\audio.wav|the barn collection of tremendous|indian_male
60829\audio.wav|that have i|indian_male
60839\audio.wav|he was shaken in due form as with one|indian_male
60878\audio.wav|and bill i want your son by the angler to be man|indian_male
610\audio.wav|if he don't stop calling me at all the police|indian_male
61040\audio.wav|he was alarmed by what had happened|indian_male
61069\audio.wav|at night the spread their including an calcified|indian_male
61102\audio.wav|this generous national interest|indian_male
61110\audio.wav|i think in a tea|indian_male
61114\audio.wav|when before a contamination to|indian_male
61127\audio.wav|you are born to be open comfable was|indian_male
61162\audio.wav|socialism|indian_male
61208\audio.wav|the boy picked up his bow and put it with his other things|indian_male
61223\audio.wav|for some reason i just love bees|indian_male
6123\audio.wav|i don't know how to find life in the desert the boy said|indian_male
6130\audio.wav|the tot was so dreadful to him that he begot the heat and went forward|indian_male
61313\audio.wav|we don't do it happens to us some time|indian_male
61326\audio.wav|there the bunch of water rats sickness of friend|indian_male
6136\audio.wav|it was strange man from a stand and began to make his widow|indian_male
61441\audio.wav|undue may bing went bad|indian_male
61486\audio.wav|everything i say is right|indian_male
61575\audio.wav|that woman stole my first|indian_male
61596\audio.wav|the artificial andrew but dietegen be on|indian_male
61600\audio.wav|if we see it all and one in|indian_male
61649\audio.wav|a note was tearing the voice back on the tee or ward|indian_male
61653\audio.wav|application of the fondest pollentia|indian_male
61663\audio.wav|and the name of the being mad were very difficult to pronounce|indian_male
61672\audio.wav|were she doing a crier|indian_male
61708\audio.wav|i have to find a man who knows the gunners a language|indian_male
61732\audio.wav|the more gent looked and softly at the wood|indian_male
6174\audio.wav|the custom of doroteita for above|indian_male
6175\audio.wav|they give her the money|indian_male
61752\audio.wav|the boy was surprised at his tone|indian_male
61785\audio.wav|did you actually give the maratha comes|indian_male
61876\audio.wav|make your red my introductory bars on willading indriven reviling upon that|indian_male
61894\audio.wav|i guess i'm not wise the football|indian_male
61902\audio.wav|there's an artist on campus whom was some really fool going|indian_male
61915\audio.wav|then the thing came upon him in a flash|indian_male
61951\audio.wav|the sun began its departures|indian_male
62001\audio.wav|the silence lent has tried|indian_male
62038\audio.wav|meteetse|indian_male
62046\audio.wav|the romans the goeethe alas i the working a new lord every day|indian_male
62049\audio.wav|arabs often appeared in the city shopping and chanting their strange prayers several times a day|indian_male
62241\audio.wav|i found it out a little like|indian_male
62339\audio.wav|he oiled the academies|indian_male
62347\audio.wav|nationalities i|indian_male
62382\audio.wav|something brave estate on his justice and pay back a boy within there he landed|indian_male
62416\audio.wav|it's a pity more do not know one archiater|indian_male
62424\audio.wav|so now i fear nothing because it was those men that brought you to me|indian_male
62481\audio.wav|there are was a most|indian_male
62539\audio.wav|the fine man passing on the sable people for four deniers|indian_male
62540\audio.wav|he antedates|indian_male
62671\audio.wav|in ossified|indian_male
6268\audio.wav|it belongs to me now|indian_male
62763\audio.wav|but that we began to me|indian_male
62769\audio.wav|the vision vanished immediately but it had shaken him|indian_male
62806\audio.wav|it then america all the time|indian_male
62815\audio.wav|innocence are the men in green open|indian_male
62900\audio.wav|what were you doing in boston|indian_male
62949\audio.wav|gallienus in clearing a porpoise|indian_male
62993\audio.wav|is necessarily brought his settle the boy after the custom of head lip|indian_male
63052\audio.wav|i was wondering if you could tell me a bit more about what what it's like to live and was there|indian_male
63114\audio.wav|would you know anything i that|indian_male
63128\audio.wav|then julio like the rest of africa|indian_male
63140\audio.wav|i may have a left|indian_male
63298\audio.wav|i noticed that the boy answered|indian_male
63352\audio.wav|and your games will bring your belt and a|indian_male
63514\audio.wav|i have suddenly become quite important|indian_male
63532\audio.wav|he never needed|indian_male
63584\audio.wav|then i find it about a loyal in ten was nearly as well as using it on my lofty|indian_male
63588\audio.wav|three days from now he will be with a merchant's daughter|indian_male
63603\audio.wav|mainly we can wade a little bit before changing the titles and effect everywhere else|indian_male
63717\audio.wav|the criminal court building|indian_male
63791\audio.wav|their front atole boy about the shop he had taken a sheet|indian_male
63794\audio.wav|it was no light|indian_male
63808\audio.wav|i laid in spoke about|indian_male
63833\audio.wav|any one pursue them because her become accustomed to them|indian_male
63861\audio.wav|it was my part for interfere|indian_male
63901\audio.wav|a tense session|indian_male
63915\audio.wav|burning for gestation and washing machines are not on isla's one might take|indian_male
6397\audio.wav|the air patrols gracefully the discus|indian_male
64018\audio.wav|the beauties|indian_male
64030\audio.wav|they heard the people walking on the street|indian_male
64031\audio.wav|remember that there ever your hurt is there you will find your treasure|indian_male
64034\audio.wav|not that the shore or baton is held for pace fani alivin command|indian_male
64262\audio.wav|but there was something that in his heart that wouldn't allow him to do so|indian_male
64426\audio.wav|coming home a party of tourists passed us singing and playing music|indian_male
64474\audio.wav|the lame as jumped up the tree|indian_male
64503\audio.wav|because my eyes are not yet accustomed to the desert the boy set|indian_male
64559\audio.wav|the strange horseman drew an enormous guard from a skipper mounted on her side|indian_male
64621\audio.wav|it was about you|indian_male
64630\audio.wav|then came the night of the first falling star|indian_male
64737\audio.wav|the day was dawning and the shepherd urged his sheep in the direction of the sun|indian_male
64795\audio.wav|the sub adele imediately|indian_male
64803\audio.wav|there was a|indian_male
64850\audio.wav|that variance|indian_male
64892\audio.wav|what's my name doing on it|indian_male
64915\audio.wav|i haven't seen it in ages and the hope she remembers in time|indian_male
64987\audio.wav|there is no line in this country the young man said|indian_male
65002\audio.wav|when the boy knew that years refering to fatima|indian_male
65049\audio.wav|political|indian_male
65053\audio.wav|but children always seem to be able to play with them without frightening them|indian_male
65090\audio.wav|mister kurston has something to say to us|indian_male
65097\audio.wav|she said we|indian_male
65111\audio.wav|the boy looked out at the horizon|indian_male
65116\audio.wav|the fall of the oars the egoist is|indian_male
65123\audio.wav|that is more unable to be with this pile whose sole the language of the world|indian_male
65127\audio.wav|how strange after is thought the boy|indian_male
65155\audio.wav|just what is the rule down on men|indian_male
65192\audio.wav|there the sand was more than i|indian_male
65216\audio.wav|like a river lance he said|indian_male
65229\audio.wav|periander|indian_male
6523\audio.wav|the restless|indian_male
65236\audio.wav|tears along the fear|indian_male
65269\audio.wav|in some bitter little crowded|indian_male
6527\audio.wav|he was signing the wakefulness by some one|indian_male
65275\audio.wav|we my set the boy|indian_male
6528\audio.wav|the boy is surprised and then reading|indian_male
65292\audio.wav|he must mean to other trees|indian_male
65418\audio.wav|at potapenko|indian_male
65420\audio.wav|that's the main idea|indian_male
65532\audio.wav|her father's awful worried about her|indian_male
65595\audio.wav|i find any vanity my self and came back this morning seeing happy and the fresh|indian_male
65636\audio.wav|as trainbearer|indian_male
65641\audio.wav|for prejudices in job|indian_male
65649\audio.wav|the fulminate|indian_male
65690\audio.wav|the opening dilated and quiz the amorous entity out on to the flow|indian_male
65775\audio.wav|the ice was kept|indian_male
65782\audio.wav|they were both too far for|indian_male
65965\audio.wav|i could be computed in many ways which would give more or less equal and brussels|indian_male
65983\audio.wav|every thing in the universe involved in it|indian_male
6605\audio.wav|bill decided that management should not about the sensient|indian_male
66081\audio.wav|yes we do i my before|indian_male
66089\audio.wav|the face on me caresses of me myself detested|indian_male
66122\audio.wav|the boy observed in silence the progress of the animals and people across the desert|indian_male
